12.8	8.0	32.0	74.0	114.0	146.0	190.0	212.0	260.0	297.0	349.0	399.0	425.0
12.9	6.0	31.0	72.0	108.0	156.0	187.0	224.0	281.0	302.0	355.0	389.0	463.0
13.0	5.0	39.0	76.0	116.0	150.0	211.0	225.0	278.0	322.0	367.0	408.0	449.0
13.1	5.0	32.0	77.0	102.0	155.0	178.0	211.0	265.0	307.0	341.0	388.0	450.0
13.2	8.0	35.0	77.0	109.0	146.0	194.0	236.0	249.0	299.0	360.0	396.0	422.0
13.3	7.0	37.0	85.0	126.0	166.0	183.0	237.0	285.0	317.0	343.0	376.0	468.0
13.4	4.0	34.0	90.0	117.0	160.0	189.0	231.0	262.0	284.0	339.0	369.0	423.0
13.5	9.0	38.0	74.0	120.0	162.0	180.0	231.0	286.0	282.0	339.0	369.0	444.0
13.6	7.0	45.0	72.0	113.0	140.0	171.0	213.0	257.0	307.0	316.0	367.0	431.0
13.7	6.0	39.0	76.0	120.0	138.0	151.0	195.0	220.0	287.0	326.0	374.0	419.0
13.8	3.0	40.0	70.0	98.0	130.0	178.0	220.0	271.0	288.0	308.0	380.0	395.0
13.9	6.0	37.0	69.0	108.0	129.0	154.0	189.0	251.0	276.0	322.0	360.0	403.0
14.0	10.0	43.0	74.0	97.0	118.0	166.0	189.0	213.0	262.0	312.0	325.0	382.0
14.1	7.0	41.0	72.0	109.0	142.0	159.0	195.0	232.0	252.0	300.0	339.0	374.0
14.2	10.0	37.0	74.0	101.0	136.0	172.0	182.0	220.0	294.0	291.0	335.0	396.0
14.3	7.0	45.0	69.0	97.0	136.0	161.0	183.0	205.0	262.0	311.0	323.0	396.0
14.4	13.0	45.0	67.0	101.0	134.0	168.0	193.0	222.0	260.0	301.0	330.0	380.0
14.5	20.0	56.0	78.0	104.0	120.0	154.0	178.0	220.0	263.0	303.0	325.0	360.0
14.6	14.0	44.0	75.0	92.0	113.0	154.0	200.0	222.0	266.0	297.0	318.0	386.0
14.7	15.0	50.0	77.0	100.0	132.0	144.0	183.0	222.0	274.0	302.0	329.0	362.0
14.8	11.0	46.0	72.0	105.0	143.0	153.0	185.0	232.0	248.0	318.0	337.0	374.0
14.9	19.0	43.0	80.0	108.0	133.0	157.0	189.0	227.0	243.0	304.0	320.0	356.0
15.0	20.0	45.0	70.0	103.0	143.0	154.0	180.0	212.0	259.0	301.0	331.0	353.0
15.1	19.0	47.0	69.0	102.0	134.0	149.0	179.0	235.0	271.0	308.0	318.0	376.0
15.2	28.0	40.0	79.0	111.0	134.0	175.0	196.0	225.0	269.0	283.0	320.0	365.0
15.3	20.0	49.0	75.0	99.0	117.0	157.0	202.0	229.0	262.0	293.0	329.0	384.0
15.4	30.0	52.0	80.0	110.0	121.0	168.0	193.0	245.0	284.0	290.0	309.0	363.0
15.5	26.0	46.0	74.0	116.0	142.0	156.0	180.0	225.0	258.0	299.0	331.0	371.0
15.6	24.0	56.0	78.0	103.0	131.0	152.0	188.0	236.0	256.0	288.0	360.0	379.0
15.7	32.0	57.0	79.0	106.0	124.0	156.0	210.0	217.0	253.0	287.0	308.0	393.0
15.8	30.0	49.0	69.0	108.0	128.0	162.0	195.0	228.0	266.0	291.0	321.0	369.0
15.9	30.0	50.0	79.0	102.0	134.0	162.0	199.0	198.0	258.0	279.0	326.0	377.0
16.0	26.0	61.0	69.0	92.0	112.0	147.0	199.0	223.0	253.0	273.0	319.0	336.0
16.1	23.0	48.0	81.0	103.0	135.0	157.0	189.0	214.0	256.0	315.0	321.0	360.0
16.2	35.0	50.0	87.0	107.0	126.0	152.0	181.0	227.0	272.0	279.0	325.0	331.0
16.3	35.0	47.0	77.0	103.0	132.0	149.0	173.0	240.0	249.0	252.0	327.0	372.0
16.4	28.0	54.0	78.0	102.0	121.0	161.0	188.0	235.0	261.0	286.0	318.0	328.0
16.5	27.0	51.0	76.0	102.0	110.0	153.0	181.0	219.0	251.0	318.0	319.0	364.0
16.6	29.0	54.0	92.0	92.0	120.0	157.0	199.0	233.0	247.0	272.0	316.0	349.0
16.7	29.0	50.0	71.0	104.0	125.0	151.0	188.0	218.0	252.0	286.0	297.0	357.0
16.8	33.0	57.0	76.0	96.0	128.0	157.0	169.0	194.0	244.0	293.0	305.0	349.0
16.9	34.0	47.0	65.0	100.0	123.0	158.0	168.0	228.0	258.0	283.0	299.0	369.0
17.0	35.0	49.0	66.0	93.0	124.0	147.0	187.0	213.0	260.0	257.0	311.0	353.0
17.1	35.0	52.0	75.0	101.0	111.0	153.0	175.0	216.0	262.0	296.0	320.0	338.0
17.2	33.0	40.0	75.0	102.0	126.0	149.0	176.0	221.0	249.0	281.0	304.0	319.0
17.3	34.0	46.0	82.0	95.0	117.0	156.0	179.0	189.0	241.0	271.0	312.0	320.0
17.4	30.0	48.0	73.0	92.0	121.0	154.0	192.0	199.0	233.0	310.0	318.0	315.0
17.5	31.0	53.0	80.0	87.0	127.0	154.0	189.0	221.0	234.0	267.0	300.0	313.0
17.6	29.0	59.0	73.0	107.0	101.0	152.0	189.0	222.0	240.0	258.0	303.0	323.0
17.7	31.0	56.0	80.0	85.0	114.0	162.0	188.0	228.0	245.0	289.0	290.0	335.0
17.8	31.0	54.0	82.0	101.0	114.0	152.0	194.0	216.0	241.0	253.0	299.0	316.0
17.9	33.0	57.0	74.0	94.0	111.0	155.0	177.0	210.0	246.0	284.0	304.0	315.0
18.0	37.0	51.0	66.0	97.0	122.0	147.0	175.0	200.0	226.0	263.0	258.0	317.0
18.1	35.0	55.0	71.0	94.0	115.0	142.0	173.0	210.0	256.0	264.0	294.0	323.0
18.2	32.0	58.0	73.0	95.0	115.0	154.0	184.0	214.0	231.0	275.0	300.0	347.0
18.3	30.0	64.0	64.0	89.0	117.0	148.0	168.0	206.0	240.0	272.0	288.0	322.0
18.4	34.0	53.0	83.0	99.0	122.0	145.0	177.0	216.0	229.0	273.0	304.0	320.0
18.5	37.0	61.0	74.0	89.0	128.0	148.0	167.0	207.0	225.0	256.0	289.0	292.0
18.6	38.0	52.0	72.0	106.0	120.0	150.0	181.0	206.0	236.0	266.0	298.0	315.0
18.7	34.0	46.0	63.0	87.0	133.0	155.0	165.0	196.0	244.0	261.0	297.0	331.0
18.8	35.0	59.0	0.0	94.0	133.0	149.0	168.0	206.0	0.0	249.0	290.0	313.0
18.9	31.0	53.0	75.0	92.0	116.0	138.0	163.0	207.0	228.0	259.0	292.0	308.0
19.0	41.0	47.0	71.0	90.0	108.0	130.0	186.0	221.0	245.0	251.0	291.0	323.0
19.1	36.0	54.0	77.0	90.0	121.0	162.0	179.0	210.0	254.0	260.0	291.0	330.0
19.2	32.0	59.0	74.0	89.0	120.0	148.0	182.0	221.0	245.0	253.0	299.0	326.0
19.3	32.0	56.0	78.0	91.0	127.0	148.0	191.0	212.0	240.0	260.0	295.0	328.0
19.4	37.0	55.0	67.0	100.0	113.0	141.0	181.0	213.0	249.0	277.0	294.0	334.0
19.5	42.0	53.0	70.0	98.0	134.0	152.0	187.0	201.0	235.0	280.0	295.0	355.0
19.6	31.0	52.0	69.0	105.0	137.0	151.0	170.0	216.0	274.0	275.0	303.0	341.0
19.7	41.0	56.0	81.0	111.0	148.0	186.0	219.0	229.0	268.0	313.0	326.0	374.0
